id,name,first_release_date,genres,rating,rating_count,aggregated_rating,aggregated_rating_count,release_year,release_age_days,initial_platform_count_30d,initial_platform_group,lifetime_platform_count,expanded_after_30d,rating_count_log
122907,Tiny Room Stories: Town Mystery,2019-06-19,Adventure|Indie|Point-and-click|Puzzle,61.68231211252498,11,,0,2019,2609,1,single,3,True,2.4849066497880004
123054,Super Mecha Champions,2019-05-23,Adventure|Role-playing (RPG),60.35584192719995,8,,0,2019,2636,2,multi,3,True,2.1972245773362196
123352,Command: Modern Operations,2019-11-14,Simulator|Strategy,70.0,1,,0,2019,2461,1,single,1,False,0.6931471805599453
123395,Arknights,2019-05-01,Adventure|Real Time Strategy (RTS)|Role-playing (RPG)|Simulator|Strategy|Tactical,84.02934198109934,61,,0,2019,2658,2,multi,3,True,4.127134385045092
123468,Fun with Ragdolls: The Game,2019-09-17,Indie|Simulator,80.0,4,,0,2019,2519,2,multi,2,False,1.6094379124341003
123712,Flatland Vol.1,2019-10-22,Adventure|Arcade|Indie|Platform|Puzzle,70.0,2,,0,2019,2484,2,multi,4,True,1.0986122886681098
123735,Abode 2,2019-11-07,Adventure|Puzzle,70.0,1,,0,2019,2468,1,single,1,False,0.6931471805599453
123738,Sturmwind Ex,2019-09-30,Arcade|Indie|Shooter,70.0,1,81.0,1,2019,2506,1,single,3,True,0.6931471805599453
123746,War for the West,2019-11-14,Adventure|Indie|Role-playing (RPG),70.0,1,,0,2019,2461,3,multi,3,False,0.6931471805599453
123756,Escape Mind,2019-10-25,Adventure|Indie,70.0,1,,0,2019,2481,1,single,1,False,0.6931471805599453
123763,Super Arcade Racing,2019-10-10,Adventure|Arcade|Indie|Racing|Sport,70.0,1,,0,2019,2496,3,multi,6,True,0.6931471805599453
123775,Tangle Tower,2019-09-19,Adventure|Indie|Point-and-click|Puzzle|Visual Novel,79.66280476383646,27,,0,2019,2517,1,single,7,True,3.332204510175204
123853,"Ciconia When They Cry: Phase 1 - For You, the Replaceable Ones",2019-10-04,Adventure|Visual Novel,80.0,1,,0,2019,2502,2,multi,2,False,0.6931471805599453
123864,Stigmatized Property,2019-10-20,Adventure|Indie|Simulator|Strategy,59.94597950946911,8,,0,2019,2486,1,single,1,False,2.1972245773362196
123866,Barro 2020,2019-11-05,Indie|Racing,70.0,3,,0,2019,2470,1,single,1,False,1.3862943611198906
123907,Holy Knight Luviria,2019-11-15,Adventure|Indie|Role-playing (RPG),50.0,1,,0,2019,2460,1,single,1,False,0.6931471805599453
123910,Sakura Fox Adventure,2019-10-25,Adventure|Simulator,60.0,2,,0,2019,2481,3,multi,4,True,1.0986122886681098
123917,Heroes of Hellas Origins: Part One,2019-10-09,Adventure|Indie|Puzzle,70.0,1,,0,2019,2497,1,single,1,False,0.6931471805599453
124031,Grindstone,2019-09-16,Indie|Puzzle|Strategy,95.2589703674247,14,90.0,1,2019,2520,1,single,6,True,2.70805020110221
124131,Little Big Workshop,2019-10-17,Indie|Simulator|Strategy,69.69087312265783,11,74.66666666666667,3,2019,2489,2,multi,8,True,2.4849066497880004
124180,Type Knight,2019-10-24,Adventure|Indie,70.0,2,,0,2019,2482,2,multi,2,False,1.0986122886681098
124182,Yorg.io 3,2019-10-14,Indie|Strategy,50.0,1,,0,2019,2492,1,single,1,False,0.6931471805599453
124194,Cockwork Industries Complete,2019-11-07,Adventure|Indie|Point-and-click|Visual Novel,60.0,3,,0,2019,2468,1,single,1,False,1.3862943611198906
124228,Hang the Kings,2019-10-25,Puzzle|Strategy,70.0,1,,0,2019,2481,2,multi,3,True,0.6931471805599453
124251,Moo Moo Move,2019-10-18,Indie|Strategy,70.0,1,,0,2019,2488,1,single,1,False,0.6931471805599453
124286,Cthulhu Saves Christmas,2019-12-23,Indie|Role-playing (RPG)|Turn-based strategy (TBS),80.0,4,,0,2019,2422,1,single,4,True,1.6094379124341003
124392,Last Day of Spring,2019-04-30,Adventure|Indie|Visual Novel,68.0,6,,0,2019,2659,3,multi,9,True,1.9459101490553132
124396,Down in Bermuda,2019-09-19,Adventure|Arcade|Indie|Point-and-click|Puzzle|Role-playing (RPG),68.990280768187,16,,0,2019,2517,1,single,6,True,2.833213344056216
124420,Nancy Drew: Midnight in Salem,2019-12-03,Adventure|Point-and-click,59.79690878605912,7,,0,2019,2442,2,multi,2,False,2.0794415416798357
124926,NGU Idle,2019-10-01,Adventure|Indie|Simulator,77.44384270697395,10,,0,2019,2505,1,single,1,False,2.3978952727983707
125021,The Jackbox Party Pack 6,2019-10-17,Indie|Puzzle|Quiz/Trivia|Strategy,79.93978380615582,30,80.0,3,2019,2489,8,multi,10,True,3.4339872044851463
125052,Routine Feat,2019-06-05,Adventure|Indie|Simulator,50.55230043104845,5,,0,2019,2623,1,single,1,False,1.791759469228055
125068,Between Two Castles,2019-11-15,Strategy,50.0,4,,0,2019,2460,1,single,1,False,1.6094379124341003
125070,Naboki,2019-11-12,Indie|Puzzle,70.0,1,,0,2019,2463,3,multi,3,False,0.6931471805599453
125105,DemonCrawl,2019-11-05,Adventure|Indie|Puzzle|Role-playing (RPG)|Strategy,80.0,1,,0,2019,2470,2,multi,2,False,0.6931471805599453
125110,Grimm's Hollow,2019-10-31,Adventure|Indie|Role-playing (RPG),78.16975601798663,34,,0,2019,2475,1,single,1,False,3.5553480614894135
125111,Salting the Earth,2019-10-31,Indie|Visual Novel,70.0,1,,0,2019,2475,1,single,1,False,0.6931471805599453
125113,Music Killer,2019-10-30,Indie|Music,60.0,1,,0,2019,2476,1,single,1,False,0.6931471805599453
125117,Pagan Peak VR,2019-10-30,Adventure|Indie,70.0,1,,0,2019,2476,1,single,1,False,0.6931471805599453
125208,Molek-Syntez,2019-11-19,Indie|Puzzle|Simulator,80.0,4,,0,2019,2456,3,multi,3,False,1.6094379124341003
125254,Escape the Ayurok,2019-11-26,Adventure|Indie,60.0,4,,0,2019,2449,1,single,1,False,1.6094379124341003
125275,No Players Online Classic,2019-11-05,Adventure|Indie|Shooter|Simulator,65.53851538987271,6,,0,2019,2470,2,multi,2,False,1.9459101490553132
125286,The Stretchers,2019-11-08,Puzzle,90.0,4,72.5,2,2019,2467,1,single,1,False,1.6094379124341003
125294,They Came From a Communist Planet,2019-11-11,Adventure|Indie|Simulator,70.0,4,,0,2019,2464,3,multi,3,False,1.6094379124341003
125340,ArcheAge: Unchained,2019-10-17,Role-playing (RPG),50.0,2,,0,2019,2489,1,single,1,False,1.0986122886681098
125426,Internet Cafe Simulator,2019-10-16,Adventure|Indie|Simulator,69.19484349966254,6,,0,2019,2490,2,multi,2,False,1.9459101490553132
125747,Story of a Gladiator,2019-11-26,Arcade|Fighting|Hack and slash/Beat 'em up|Indie,70.0,3,,0,2019,2449,5,multi,7,True,1.3862943611198906
125889,Marble Marcher,2019-01-01,Platform|Racing,80.61687062006806,5,,0,2019,2778,1,single,1,False,1.791759469228055
125930,AFK Arena,2019-01-01,Role-playing (RPG),50.28583103254184,15,,0,2019,2778,1,single,2,True,2.772588722239781
126128,BatMUD,2019-11-19,Adventure|Hack and slash/Beat 'em up|Indie|Role-playing (RPG),70.0,3,,0,2019,2456,2,multi,2,False,1.3862943611198906
126246,The Fog Knows Your Name,2019-10-24,Adventure|Indie|Role-playing (RPG),70.0,2,,0,2019,2482,1,single,1,False,1.0986122886681098
126348,Inunaki Tunnel,2019-11-19,Adventure|Indie|Puzzle|Simulator|Strategy,70.0,4,,0,2019,2456,1,single,1,False,1.6094379124341003
126373,Unitied,2019-11-13,Indie|Puzzle|Strategy,70.0,1,,0,2019,2462,3,multi,6,True,0.6931471805599453
126394,Feria d'Arles,2019-12-06,Adventure|Indie,70.0,1,,0,2019,2439,2,multi,2,False,0.6931471805599453
126420,Love Rhythm,2019-11-20,Adventure|Indie|Music|Puzzle|Simulator|Visual Novel,60.0,1,,0,2019,2455,1,single,1,False,0.6931471805599453
126473,Five Nights at Freddy's AR: Special Delivery,2019-11-25,Strategy,50.029796942855,5,,0,2019,2450,2,multi,2,False,1.791759469228055
126727,Cats are Liquid: A Better Place,2019-11-08,Adventure|Indie|Platform,70.0,3,,0,2019,2467,1,single,4,True,1.3862943611198906
126741,Classic Sudoku,2019-11-25,Indie|Puzzle|Strategy,70.0,1,,0,2019,2450,3,multi,3,False,0.6931471805599453
126757,Door in the Woods,2019-12-04,Role-playing (RPG),60.0,2,,0,2019,2441,1,single,1,False,1.0986122886681098
126884,Creme de la Creme,2019-11-27,Adventure|Indie|Role-playing (RPG),70.0,1,,0,2019,2448,5,multi,5,False,0.6931471805599453
126885,Unlock the King,2019-11-20,Card & Board Game|Puzzle|Strategy,70.0,1,,0,2019,2455,2,multi,3,True,0.6931471805599453
126911,Neko-Nin ExHeart 3,2019-07-26,Indie|Visual Novel,70.0,1,,0,2019,2572,1,single,1,False,0.6931471805599453
126924,Touhou Ibunseki: Ayaria Dawn - ReCreation,2019-11-11,Card & Board Game|Indie|Simulator|Strategy,70.0,1,,0,2019,2464,1,single,1,False,0.6931471805599453
127002,Paunch,2019-12-04,Indie|Role-playing (RPG)|Sport,48.10734951329529,7,,0,2019,2441,1,single,1,False,2.0794415416798357
127003,Suite 776,2019-12-06,Adventure|Indie,80.0,2,,0,2019,2439,1,single,1,False,1.0986122886681098
127019,West Sweety,2019-12-13,Adventure|Indie|Role-playing (RPG)|Simulator,60.0,1,,0,2019,2432,1,single,1,False,0.6931471805599453
127033,Apple Knight,2019-09-12,Adventure|Indie|Platform|Role-playing (RPG),70.0,2,,0,2019,2524,1,single,4,True,1.0986122886681098
127088,Fight of Animals,2019-12-18,Arcade|Fighting|Indie|Sport,80.0,1,,0,2019,2427,1,single,3,True,0.6931471805599453
127092,Pretty Angel,2019-12-13,Indie|Role-playing (RPG)|Simulator,80.0,1,,0,2019,2432,1,single,2,True,0.6931471805599453
127156,Hand Simulator: Survival,2019-12-17,Adventure|Indie|Role-playing (RPG)|Simulator,68.07567294754773,5,,0,2019,2428,1,single,1,False,1.791759469228055
127212,Sakura Gamer 2,2019-12-12,Simulator,70.0,1,,0,2019,2433,3,multi,3,False,0.6931471805599453
127218,ZooKeeper Simulator,2019-12-12,Simulator,70.0,1,,0,2019,2433,1,single,1,False,0.6931471805599453
127313,Coloring Game: Pixel,2019-10-25,Indie,70.0,2,,0,2019,2481,1,single,1,False,1.0986122886681098
127409,The Good Time Garden,2019-10-19,Adventure|Indie|Puzzle,62.89175841135919,12,,0,2019,2487,3,multi,3,False,2.5649493574615367
127573,Nasty Rogue,2019-12-26,Adventure|Indie|Role-playing (RPG),70.0,1,,0,2019,2419,1,single,1,False,0.6931471805599453
127643,Lust Epidemic,2019-12-15,Adventure|Puzzle|Role-playing (RPG)|Visual Novel,57.70033061288309,11,,0,2019,2430,4,multi,4,False,2.4849066497880004
127714,My Friend is a Raven,2019-11-18,Adventure|Indie|Role-playing (RPG),64.1400894331172,9,,0,2019,2457,1,single,1,False,2.302585092994046
127767,Granny: Chapter Two,2019-09-06,Adventure|Arcade|Indie,59.90350431691213,6,,0,2019,2530,2,multi,3,True,1.9459101490553132
127944,AI Shoujo,2019-10-25,Simulator,60.0,7,,0,2019,2481,1,single,1,False,2.0794415416798357
127983,Outlanders,2019-09-19,Indie|Simulator|Strategy,81.22892804157182,11,,0,2019,2517,1,single,3,True,2.4849066497880004
127985,LEGO Builder's Journey,2019-12-20,Adventure|Indie|Puzzle,75.37249182035902,37,77.2,5,2019,2425,2,multi,9,True,3.6375861597263857
129494,Fishy,2019-10-10,Adventure|Indie,70.0,2,,0,2019,2496,2,multi,2,False,1.0986122886681098
129833,Zup! F,2019-12-11,Indie,80.0,3,,0,2019,2434,1,single,1,False,1.3862943611198906
130186,6.0,2019-11-25,,60.0,2,,0,2019,2450,1,single,1,False,1.0986122886681098
130292,Mr Bullet,2019-01-16,Adventure|Arcade|Puzzle|Shooter|Turn-based strategy (TBS),69.94370938940284,5,,0,2019,2763,1,single,2,True,1.791759469228055
132185,Punishing: Gray Raven,2019-12-05,Adventure|Hack and slash/Beat 'em up|Role-playing (RPG)|Visual Novel,83.32057858693022,33,,0,2019,2440,2,multi,3,True,3.5263605246161616
132542,The House of Da Vinci 2,2019-12-05,Adventure|Indie|Point-and-click|Puzzle|Role-playing (RPG)|Simulator|Strategy,79.32440041528692,15,,0,2019,2440,1,single,9,True,2.772588722239781
132641,New Super Mario Land,2019-11-21,Platform,79.96453680084615,5,,0,2019,2454,2,multi,2,False,1.791759469228055
132649,Obey Me!: One Master to Rule Them All,2019-12-12,Role-playing (RPG)|Visual Novel,78.39895013123359,5,,0,2019,2433,2,multi,2,False,1.791759469228055
133261,Neversong,2019-10-31,Adventure|Indie|Platform|Puzzle|Role-playing (RPG),67.53786721462268,13,78.0,1,2019,2475,1,single,7,True,2.6390573296152584
133687,Mobile Legends: Adventure,2019-07-10,Role-playing (RPG)|Strategy|Turn-based strategy (TBS),65.34180052297347,7,,0,2019,2588,2,multi,2,False,2.0794415416798357
134633,Sinisistar,2019-08-31,Hack and slash/Beat 'em up,76.11894892953569,6,,0,2019,2536,1,single,1,False,1.9459101490553132
137688,Words on Stream,2019-04-12,Quiz/Trivia,82.0,5,,0,2019,2677,1,single,1,False,1.791759469228055
139491,Infinitode 2: Infinite Tower Defense,2019-03-29,Indie|Strategy|Tactical,74.48336252189142,5,,0,2019,2691,1,single,2,True,1.791759469228055
139858,Action Taimanin,2019-12-24,Adventure|Hack and slash/Beat 'em up|Role-playing (RPG),71.81739792230468,25,,0,2019,2421,1,single,3,True,3.258096538021482
140325,Angel Legion,2019-12-03,Adventure|Fighting|Role-playing (RPG)|Strategy|Tactical,46.66666666666667,6,,0,2019,2442,2,multi,3,True,1.9459101490553132
141645,Adventures With Anxiety!,2019-09-17,Indie|Visual Novel,73.90688259109312,5,,0,2019,2519,1,single,1,False,1.791759469228055
145944,Shining Nikki,2019-08-06,Role-playing (RPG)|Simulator,78.04300333448316,5,,0,2019,2561,2,multi,2,False,1.791759469228055
146764,The Imperial Gatekeeper,2019-05-21,Adventure|Indie|Point-and-click|Puzzle|Role-playing (RPG),76.40449438202248,6,,0,2019,2638,1,single,1,False,1.9459101490553132
178278,Johnny Trigger,2019-12-17,Adventure|Arcade|Fighting|Platform|Shooter,60.0,5,,0,2019,2428,3,multi,7,True,1.791759469228055
186277,Orc Hunt,2019-02-20,Adventure,86.66666666666666,6,,0,2019,2728,1,single,1,False,1.9459101490553132
198477,Progressbar95,2019-06-20,Arcade|Indie|Puzzle,74.28571428571429,7,,0,2019,2608,1,single,4,True,2.0794415416798357
205624,Dr. Doe's Chemistry Quiz,2019-01-17,Quiz/Trivia,75.0314465408805,39,,0,2019,2762,1,single,1,False,3.6888794541139363
348499,Mafioso,2019-04-28,Card & Board Game|Turn-based strategy (TBS),98.09350434422838,9,,0,2019,2661,1,single,2,True,2.302585092994046
1877,Cyberpunk 2077,2020-12-10,Adventure|Role-playing (RPG)|Shooter,82.85124231008686,1599,75.23809523809524,21,2020,2069,4,multi,8,True,7.3777589082278725
1905,Fortnite,2020-06-29,Shooter|Simulator,70.98193916754863,999,82.6,5,2020,2233,7,multi,10,True,6.907755278982137
7046,Factorio,2020-08-14,Indie|Simulator|Strategy,85.80735067254551,305,85.5,2,2020,2187,3,multi,5,True,5.723585101952381
9047,Besiege,2020-02-18,Indie|Puzzle|Simulator|Strategy,79.03179439943186,76,85.0,1,2020,2365,3,multi,10,True,4.343805421853684
9216,P.A.M.E.L.A.,2020-06-18,Adventure|Indie|Role-playing (RPG),60.0,1,,0,2020,2244,1,single,1,False,0.6931471805599453
9495,Squad,2020-09-23,Indie|Shooter|Simulator|Strategy|Tactical,82.00101269667046,91,82.5,2,2020,2147,1,single,1,False,4.5217885770490405
9608,Mount & Blade II: Bannerlord,2020-03-30,Adventure|Role-playing (RPG)|Simulator|Strategy|Tactical,78.82620071155577,156,80.0,1,2020,2324,1,single,5,True,5.056245805348308
9632,From the Depths,2020-11-06,Adventure|Indie|Role-playing (RPG)|Simulator|Strategy,92.18843969261611,10,,0,2020,2103,3,multi,3,False,2.3978952727983707
11155,Dreams,2020-02-14,Adventure,89.58836734169664,34,92.85714285714286,7,2020,2369,1,single,3,True,3.5553480614894135
13196,Tears of Avia,2020-10-15,Role-playing (RPG)|Strategy|Tactical|Turn-based strategy (TBS),50.0,2,40.0,1,2020,2125,3,multi,5,True,1.0986122886681098
18020,Visage,2020-10-29,Adventure|Indie|Puzzle|Simulator,79.72533392800128,90,87.0,2,2020,2111,3,multi,4,True,4.51085950651685
18148,Wolcen: Lords of Mayhem,2020-02-13,Adventure|Hack and slash/Beat 'em up|Indie|Role-playing (RPG),51.99919691960518,36,58.0,1,2020,2370,1,single,5,True,3.6109179126442243
18280,Them's Fightin' Herds,2020-04-30,Arcade|Fighting|Indie,69.81483053623154,5,75.0,1,2020,2293,1,single,8,True,1.791759469228055
19249,Empyrion: Galactic Survival,2020-08-05,Adventure|Indie|Shooter|Simulator|Strategy,65.71630235908482,24,,0,2020,2196,1,single,1,False,3.2188758248682006
19548,Dual Universe,2020-08-27,Role-playing (RPG)|Simulator,87.01076072354651,8,60.0,1,2020,2174,1,single,1,False,2.1972245773362196
19728,Huntdown,2020-05-12,Arcade|Indie|Platform|Shooter,85.57676896326682,34,82.0,6,2020,2281,6,multi,8,True,3.5553480614894135
20122,Sometimes Always Monsters,2020-04-02,Adventure|Indie|Role-playing (RPG)|Simulator,50.0,2,,0,2020,2321,1,single,1,False,1.0986122886681098
22384,Diabotical,2020-09-03,Adventure|Shooter,44.88246379256193,7,,0,2020,2167,1,single,1,False,2.0794415416798357
22499,Moons of Madness,2020-03-21,Adventure|Puzzle,73.44672155126418,22,69.0,2,2020,2333,3,multi,3,False,3.1354942159291497
23873,Ikenfell,2020-10-08,Adventure|Indie|Role-playing (RPG)|Turn-based strategy (TBS),77.45248118562816,18,90.0,1,2020,2132,5,multi,5,False,2.9444389791664403
24863,Wasteland 3,2020-08-27,Adventure|Role-playing (RPG)|Strategy|Tactical|Turn-based strategy (TBS),81.72390709007253,100,87.11111111111111,9,2020,2174,5,multi,5,False,4.61512051684126
25229,Dwarrows,2020-02-28,Adventure|Indie|Platform|Puzzle|Role-playing (RPG)|Simulator|Strategy,60.0,2,,0,2020,2355,3,multi,5,True,1.0986122886681098
25581,Iron Harvest,2020-09-01,Real Time Strategy (RTS)|Sport|Strategy,71.33347117914654,23,80.66666666666667,3,2020,2169,1,single,3,True,3.1780538303479458
25837,The Pedestrian,2020-01-29,Adventure|Indie|Platform|Puzzle,77.39121475143821,61,72.5,2,2020,2385,2,multi,7,True,4.127134385045092
26192,The Last of Us Part II,2020-06-19,Adventure|Shooter,90.03540080326985,1748,95.18181818181819,11,2020,2243,1,single,2,True,7.466799475018602
26268,Fae Tactics,2020-07-31,Indie|Role-playing (RPG)|Strategy|Tactical|Turn-based strategy (TBS),73.65901485799115,7,77.0,1,2020,2201,1,single,2,True,2.0794415416798357
26431,Enlisted,2020-11-10,Shooter|Simulator,67.41456980674916,41,,0,2020,2099,1,single,6,True,3.7376696182833684
26673,Omori,2020-12-25,Adventure|Indie|Role-playing (RPG),90.27232063157572,189,82.5,2,2020,2054,2,multi,8,True,5.247024072160486
26870,Necrobarista,2020-07-17,Adventure|Indie|Point-and-click|Visual Novel,69.8446376670841,9,82.5,4,2020,2215,2,multi,4,True,2.302585092994046
26950,Marvel's Avengers,2020-09-04,Adventure|Hack and slash/Beat 'em up|Role-playing (RPG),60.05949018527239,168,72.76923076923077,13,2020,2166,5,multi,6,True,5.1298987149230735
27011,Serious Sam 4,2020-09-25,Adventure|Indie|Shooter,65.51579880506216,57,72.44444444444444,9,2020,2145,2,multi,6,True,4.060443010546419
27134,Deep Rock Galactic,2020-05-13,Adventure|Indie|Shooter,80.57013417991712,261,81.83333333333333,6,2020,2280,2,multi,5,True,5.568344503761097
27147,Pacer,2020-09-17,Indie|Racing|Simulator|Sport,60.10068991236248,6,75.0,2,2020,2153,3,multi,3,False,1.9459101490553132
27448,SuperHot: Mind Control Delete,2020-07-16,Indie|Puzzle|Shooter,76.51206881301513,98,83.9,10,2020,2216,5,multi,7,True,4.59511985013459
27686,SimAirport,2020-02-28,Indie|Simulator|Strategy,60.0,4,,0,2020,2355,3,multi,4,True,1.6094379124341003
27716,Panzer Corps 2,2020-03-19,Strategy|Turn-based strategy (TBS),60.0,3,75.0,1,2020,2335,1,single,1,False,1.3862943611198906
27741,Darwin Project,2020-01-14,Indie,66.49997259113691,25,,0,2020,2400,3,multi,3,False,3.258096538021482
28164,Holdfast: Nations At War,2020-03-05,Indie|Role-playing (RPG)|Shooter|Simulator|Strategy,71.2669607073369,7,,0,2020,2349,1,single,3,True,2.0794415416798357
28512,Risk of Rain 2,2020-08-11,Adventure|Indie|Shooter,83.71731093188963,266,87.33333333333333,6,2020,2190,1,single,7,True,5.58724865840025
28528,Röki,2020-07-23,Adventure|Indie|Platform|Point-and-click|Puzzle,71.54848540581231,26,87.28571428571429,7,2020,2209,2,multi,6,True,3.295836866004329
28770,StarCrossed,2020-02-11,Arcade|Indie|Shooter,70.0,2,,0,2020,2372,3,multi,5,True,1.0986122886681098
29047,Fort Triumph,2020-04-16,Indie|Role-playing (RPG)|Strategy|Tactical|Turn-based strategy (TBS),70.20058436459183,12,75.0,4,2020,2307,3,multi,6,True,2.5649493574615367
29511,Double Kick Heroes,2020-08-13,Arcade|Fighting|Indie|Music|Shooter,67.0575137603283,8,75.0,2,2020,2188,4,multi,4,False,2.1972245773362196
30408,Witch It,2020-10-22,Indie|Shooter,69.83916101685176,24,,0,2020,2118,1,single,4,True,3.2188758248682006
31515,Another Brick in the Mall,2020-04-30,Indie|Simulator|Strategy,63.08490073894039,13,,0,2020,2293,1,single,1,False,2.6390573296152584
32024,MiniLaw: Ministry of Law,2020-01-01,Indie|Platform|Shooter|Tactical,70.0,1,,0,2020,2413,1,single,1,False,0.6931471805599453
33813,Wildfire,2020-05-25,Adventure|Indie|Platform|Puzzle|Role-playing (RPG)|Strategy,74.36173179852484,8,80.0,1,2020,2268,1,single,4,True,2.1972245773362196
34300,Unfortunate Spacemen,2020-06-12,Indie|Shooter|Strategy,62.80898876404494,8,,0,2020,2250,1,single,1,False,2.1972245773362196
35130,Chronicon,2020-08-21,Adventure|Indie|Role-playing (RPG),66.67704271344479,8,,0,2020,2180,1,single,2,True,2.1972245773362196
35254,Nekopara Vol. 4,2020-11-26,Adventure|Indie|Role-playing (RPG)|Simulator|Visual Novel,70.22544186605748,6,,0,2020,2083,3,multi,3,False,1.9459101490553132
36476,Hellpoint,2020-07-30,Adventure|Indie|Role-playing (RPG),68.97592819683388,15,70.0,1,2020,2202,6,multi,9,True,2.772588722239781
36550,Yakuza: Like a Dragon,2020-01-16,Adventure|Role-playing (RPG),83.97951019179409,174,86.0625,16,2020,2398,1,single,5,True,5.1647859739235145
36595,Sakuna: Of Rice and Ruin,2020-11-10,Adventure|Hack and slash/Beat 'em up|Indie|Platform|Role-playing (RPG)|Simulator,89.7179882752237,14,77.42857142857143,7,2020,2099,3,multi,3,False,2.70805020110221
36623,Stormworks: Build and Rescue,2020-09-17,Simulator|Strategy,70.80376702242218,11,,0,2020,2153,2,multi,2,False,2.4849066497880004
36850,VirtuaVerse,2020-05-12,Adventure|Indie|Point-and-click|Puzzle,64.14561960279995,12,,0,2020,2281,3,multi,6,True,2.5649493574615367
37001,Ori and the Will of the Wisps,2020-03-10,Adventure|Platform,87.13763062844201,568,90.75,12,2020,2344,2,multi,4,True,6.343880434126331
37057,Griftlands,2020-06-15,Card & Board Game|Indie|Role-playing (RPG)|Strategy|Turn-based strategy (TBS),76.0503767293424,40,83.5,2,2020,2247,1,single,7,True,3.713572066704308
37146,Unto the End,2020-12-09,Adventure|Indie|Platform|Strategy,69.52439373054743,9,75.0,2,2020,2070,6,multi,6,False,2.302585092994046
39758,Hypercharge: Unboxed,2020-01-30,Adventure|Indie|Platform|Shooter|Strategy,57.12919631895531,8,85.0,1,2020,2384,1,single,7,True,2.1972245773362196
43115,Tank Mechanic Simulator,2020-02-20,Adventure|Indie|Simulator,71.0127800839937,6,,0,2020,2363,2,multi,6,True,1.9459101490553132
44129,Super Meat Boy Forever,2020-12-23,Adventure|Indie|Platform|Puzzle,76.447671775982,24,70.14285714285714,7,2020,2056,2,multi,6,True,3.2188758248682006
46800,Maneater,2020-05-22,Adventure|Indie|Role-playing (RPG),72.91920640892374,102,72.85714285714286,14,2020,2271,3,multi,6,True,4.634728988229636
52006,Noita,2020-10-15,Adventure|Arcade|Indie|Role-playing (RPG)|Shooter|Simulator,78.43948019875653,99,80.5,2,2020,2125,1,single,1,False,4.605170185988092
55068,Little Orpheus,2020-06-12,Adventure|Platform|Puzzle,66.44287777254654,9,65.33333333333333,3,2020,2250,2,multi,6,True,2.302585092994046
56463,Luna: The Shadow Dust,2020-02-13,Adventure|Indie|Music|Point-and-click|Puzzle|Role-playing (RPG),76.84117525609499,11,76.16666666666667,6,2020,2370,3,multi,4,True,2.4849066497880004
56859,Project Wingman,2020-12-01,Arcade|Indie|Simulator,83.36293204018702,17,78.5,2,2020,2078,2,multi,3,True,2.8903717578961645
56914,Beautiful Desolation,2020-02-26,Adventure|Indie|Platform|Puzzle|Role-playing (RPG)|Strategy,75.57545641318372,12,69.5,4,2020,2357,3,multi,5,True,2.5649493574615367
57834,The Shattering,2020-04-21,Adventure|Indie|Role-playing (RPG),50.80808674021745,6,75.0,2,2020,2302,1,single,1,False,1.9459101490553132
62383,Lenna's Inception,2020-01-17,Adventure|Indie|Role-playing (RPG),78.04411953315378,5,,0,2020,2397,3,multi,3,False,1.791759469228055
62700,Treachery in Beatdown City,2020-03-30,Adventure|Fighting|Hack and slash/Beat 'em up|Indie|Role-playing (RPG)|Strategy,70.0,1,61.33333333333334,3,2020,2324,2,multi,4,True,0.6931471805599453
68277,Bug Academy,2020-01-14,Adventure|Arcade|Indie|Platform|Puzzle|Simulator,70.0,1,,0,2020,2400,1,single,3,True,0.6931471805599453
69481,Dunk Lords,2020-03-18,Arcade|Fighting|Indie|Sport,70.0,3,,0,2020,2336,1,single,3,True,1.3862943611198906
70828,Raji: An Ancient Epic,2020-08-18,Adventure|Indie|Platform|Puzzle,66.88463433195851,35,77.5,2,2020,2183,1,single,7,True,3.58351893845611
74330,Elderborn,2020-01-30,Hack and slash/Beat 'em up|Indie,60.38236075893577,9,,0,2020,2384,1,single,3,True,2.302585092994046
74787,The Almost Gone,2020-05-05,Adventure|Indie|Point-and-click|Puzzle|Simulator,59.09676107779903,11,70.0,2,2020,2288,1,single,5,True,2.4849066497880004
74910,Hide or Die,2020-05-01,,50.0,1,,0,2020,2292,1,single,1,False,0.6931471805599453
75140,Kards: The WWII Card Game,2020-04-15,Card & Board Game|Indie|Strategy|Turn-based strategy (TBS),62.86617787836494,14,,0,2020,2308,1,single,3,True,2.70805020110221
75235,Ghost of Tsushima,2020-07-17,Adventure|Hack and slash/Beat 'em up|Role-playing (RPG),88.42566163448909,1092,91.91666666666667,12,2020,2215,1,single,2,True,6.996681488176539
75239,Spelunky 2,2020-09-15,Adventure|Indie|Platform,77.4451668452019,57,87.0,10,2020,2155,2,multi,6,True,4.060443010546419
75431,Ciel Fledge,2020-02-20,Adventure|Indie|Role-playing (RPG)|Simulator|Strategy,60.0,1,,0,2020,2363,3,multi,3,False,0.6931471805599453
76037,Hellbound,2020-08-04,Indie,45.00126556194245,7,70.0,2,2020,2197,1,single,1,False,2.0794415416798357
76256,Slasher's Keep,2020-11-19,Indie|Role-playing (RPG),71.38446242100245,5,,0,2020,2090,1,single,1,False,1.791759469228055
76954,Atomicrops,2020-05-28,Adventure|Indie|Shooter|Simulator|Strategy,62.48273858183652,14,65.0,1,2020,2265,4,multi,4,False,2.70805020110221
